792.00,-4176.00,-16368.00,-2288.00,-2995.00,-4339.00
-208.00,-4780.00,-15200.00,-2256.00,-2558.00,-5804.00
-936.00,-5424.00,-14776.00,-2256.00,-3066.00,-6856.00
-1160.00,-4868.00,-14680.00,-2304.00,-3572.00,-8520.00
-1508.00,-6508.00,-13928.00,-2288.00,-5121.00,-8637.00
-1004.00,-4944.00,-15332.00,-2256.00,-5540.00,-9077.00
-1288.00,-4916.00,-17212.00,-2288.00,-5665.00,-9255.00
-1640.00,-4268.00,-16160.00,-2256.00,-6570.00,-10849.00
-392.00,-5544.00,-17772.00,-2256.00,-7298.00,-8812.00
-1020.00,-4900.00,-16808.00,-2288.00,-7229.00,-8210.00
-1464.00,-4796.00,-16676.00,-2288.00,-7604.00,-8318.00
-1508.00,-4300.00,-16164.00,-2256.00,-7062.00,-9071.00
-1816.00,-5452.00,-15572.00,-2304.00,-8022.00,-6598.00
-1316.00,-5280.00,-14656.00,-2272.00,-8281.00,-7049.00
-1288.00,-3484.00,-15960.00,-2272.00,-5715.00,-7444.00
-2584.00,-3396.00,-13668.00,-2272.00,-7027.00,-7785.00
-1204.00,-5608.00,-14344.00,-2272.00,-8430.00,-4677.00
-1224.00,-3832.00,-15428.00,-2240.00,-6995.00,-5098.00
-800.00,-4948.00,-14420.00,-2272.00,-6208.00,-4945.00
-2100.00,-4692.00,-15004.00,-2272.00,-7066.00,-4419.00
-3088.00,-4088.00,-15892.00,-2272.00,-5725.00,-4390.00
-3088.00,-4784.00,-14752.00,-2272.00,-5615.00,-3991.00
-2416.00,-5308.00,-14684.00,-2304.00,-4942.00,-3872.00
-1556.00,-5984.00,-15036.00,-2288.00,-4616.00,-2060.00
-1232.00,-5964.00,-16584.00,-2288.00,-3115.00,-1145.00
-1260.00,-6500.00,-16784.00,-2256.00,-2727.00,-1994.00
-1328.00,-6112.00,-17264.00,-2256.00,-1059.00,-3110.00
-1316.00,-6720.00,-17756.00,-2256.00,887.00,-3365.00
-2284.00,-5144.00,-19020.00,-2288.00,2164.00,-2877.00
-2904.00,-6316.00,-15664.00,-2256.00,1968.00,-2463.00
-3128.00,-5588.00,-16996.00,-2256.00,2990.00,-1424.00
-2940.00,-5908.00,-16804.00,-2288.00,2442.00,-1116.00
-2660.00,-5300.00,-17500.00,-2256.00,2661.00,-949.00
-3196.00,-4836.00,-17172.00,-2288.00,3075.00,-1419.00
-2544.00,-5112.00,-17160.00,-2288.00,2583.00,-1679.00
-2056.00,-5188.00,-17320.00,-2256.00,2582.00,-1669.00
-4896.00,-7080.00,-14472.00,-2256.00,-204.00,-7966.00
-864.00,-7592.00,-11460.00,-2272.00,863.00,1263.00
-1332.00,-4112.00,-18968.00,-2272.00,-2240.00,433.00
904.00,-6896.00,-17372.00,-2256.00,-2853.00,2291.00
-276.00,-5232.00,-18368.00,-2256.00,-2832.00,1208.00
-1388.00,-5056.00,-18084.00,-2256.00,-2036.00,-147.00
-1680.00,-3972.00,-17812.00,-2272.00,-458.00,-1407.00
-1688.00,-3276.00,-17032.00,-2272.00,298.00,-1665.00
-1948.00,-3500.00,-16860.00,-2272.00,59.00,-519.00
-2868.00,-3824.00,-16700.00,-2272.00,-403.00,564.00
-3336.00,-3472.00,-16476.00,-2272.00,-1146.00,1416.00
-2552.00,-3360.00,-16344.00,-2240.00,-2628.00,2264.00
-1720.00,-3400.00,-16692.00,-2272.00,-3326.00,2740.00
-1200.00,-4020.00,-16580.00,-2272.00,-3821.00,2661.00
-1596.00,-3400.00,-16720.00,-2272.00,-2950.00,1840.00
-1392.00,-2736.00,-16268.00,-2272.00,-3190.00,1207.00
-1572.00,-2832.00,-16088.00,-2240.00,-2841.00,607.00
-1556.00,-2488.00,-15644.00,-2272.00,-2576.00,479.00
-1436.00,-1852.00,-15304.00,-2288.00,-3019.00,730.00
-1040.00,-1824.00,-15528.00,-2256.00,-3391.00,923.00
-868.00,-1828.00,-15584.00,-2240.00,-3331.00,762.00
-1444.00,-1992.00,-15516.00,-2304.00,-2675.00,57.00
-1568.00,-1920.00,-15308.00,-2288.00,-2439.00,-661.00
-1888.00,-2076.00,-15572.00,-2256.00,-2392.00,-1317.00
-1416.00,-2212.00,-15572.00,-2256.00,-2849.00,-1543.00
-1152.00,-2048.00,-15912.00,-2288.00,-2477.00,-1604.00
-1152.00,-1956.00,-15952.00,-2288.00,-1794.00,-2032.00
-1528.00,-2044.00,-16192.00,-2256.00,-847.00,-2592.00
-2232.00,-2020.00,-16056.00,-2256.00,-98.00,-3220.00
-7200.00,-7160.00,-16644.00,-2272.00,856.00,-3164.00
-15720.00,-19604.00,-16200.00,-2272.00,10822.00,-4071.00
-4568.00,-6720.00,-17384.00,-2224.00,22996.00,-3140.00
-5216.00,1696.00,-16728.00,-2272.00,24048.00,2535.00
-3316.00,7184.00,-17960.00,-2272.00,15967.00,3588.00
-708.00,6648.00,-16828.00,-2272.00,5410.00,2237.00
824.00,-468.00,-15808.00,-2240.00,2265.00,-3604.00
-528.00,-6940.00,-17576.00,-2288.00,5831.00,-7554.00
-1416.00,-8756.00,-19316.00,-2256.00,11826.00,-8530.00
-1320.00,-6764.00,-18476.00,-2272.00,17264.00,-8532.00
-844.00,-3292.00,-17256.00,-2272.00,17516.00,-6491.00
2032.00,-1500.00,-17100.00,-2272.00,14207.00,-3713.00
2800.00,-1276.00,-17148.00,-2272.00,9734.00,-1243.00
3444.00,-1904.00,-16732.00,-2240.00,6004.00,-118.00
3876.00,-3356.00,-16928.00,-2240.00,2809.00,671.00
3776.00,-4632.00,-16748.00,-2272.00,478.00,1302.00
3484.00,-4952.00,-16700.00,-2256.00,-1285.00,1778.00
3068.00,-4372.00,-16320.00,-2256.00,-4205.00,2455.00
2880.00,-4200.00,-16000.00,-2256.00,-7406.00,3134.00
1912.00,-4220.00,-15280.00,-2256.00,-11349.00,3797.00
816.00,-4400.00,-15308.00,-2272.00,-15268.00,3902.00
0.00,-4460.00,-15164.00,-2240.00,-19291.00,3516.00
-284.00,-5024.00,-15920.00,-2256.00,-21844.00,3160.00
-1924.00,-5704.00,-16276.00,-2224.00,-22671.00,2868.00
-2644.00,-6140.00,-16160.00,-2240.00,-23045.00,2080.00
